period_end,air_temp,dni,ghi
2023-09-11 03:00:00+00:00,19,0,0
2023-09-11 03:30:00+00:00,19,0,0
2023-09-11 04:00:00+00:00,19,0,0
2023-09-11 04:30:00+00:00,19,0,0
2023-09-11 05:00:00+00:00,19,6,3
2023-09-11 05:30:00+00:00,19,222,50
2023-09-11 06:00:00+00:00,19,450,131
2023-09-11 06:30:00+00:00,20,585,224
2023-09-11 07:00:00+00:00,21,675,319
2023-09-11 07:30:00+00:00,23,736,412
2023-09-11 08:00:00+00:00,24,781,500
2023-09-11 08:30:00+00:00,26,814,579
2023-09-11 09:00:00+00:00,27,839,650
2023-09-11 09:30:00+00:00,28,859,709
2023-09-11 10:00:00+00:00,29,875,757
2023-09-11 10:30:00+00:00,29,885,791
2023-09-11 11:00:00+00:00,30,890,809
2023-09-11 11:30:00+00:00,30,891,812
2023-09-11 12:00:00+00:00,30,886,800
2023-09-11 12:30:00+00:00,30,876,774
2023-09-11 13:00:00+00:00,30,863,734
2023-09-11 13:30:00+00:00,30,848,681
2023-09-11 14:00:00+00:00,30,827,616
2023-09-11 14:30:00+00:00,30,798,540
2023-09-11 15:00:00+00:00,30,762,456
2023-09-11 15:30:00+00:00,29,714,365
2023-09-11 16:00:00+00:00,29,645,271
2023-09-11 16:30:00+00:00,28,539,175
2023-09-11 17:00:00+00:00,27,376,86
2023-09-11 17:30:00+00:00,27,70,17
2023-09-11 18:00:00+00:00,26,0,0
2023-09-11 18:30:00+00:00,25,0,0
2023-09-11 19:00:00+00:00,25,0,0
2023-09-11 19:30:00+00:00,24,0,0
2023-09-11 20:00:00+00:00,24,0,0
2023-09-11 20:30:00+00:00,23,0,0
2023-09-11 21:00:00+00:00,22,0,0
2023-09-11 21:30:00+00:00,21,0,0
2023-09-11 22:00:00+00:00,21,0,0
2023-09-11 22:30:00+00:00,21,0,0
2023-09-11 23:00:00+00:00,20,0,0
2023-09-11 23:30:00+00:00,20,0,0
2023-09-12 00:00:00+00:00,19,0,0
2023-09-12 00:30:00+00:00,19,0,0
2023-09-12 01:00:00+00:00,19,0,0
2023-09-12 01:30:00+00:00,19,0,0
2023-09-12 02:00:00+00:00,18,0,0
2023-09-12 02:30:00+00:00,18,0,0
2023-09-12 03:00:00+00:00,18,0,0
2023-09-12 03:30:00+00:00,18,0,0
2023-09-12 04:00:00+00:00,18,0,0
2023-09-12 04:30:00+00:00,18,0,0
2023-09-12 05:00:00+00:00,18,6,3
2023-09-12 05:30:00+00:00,18,230,50
2023-09-12 06:00:00+00:00,18,462,132
2023-09-12 06:30:00+00:00,19,588,226
2023-09-12 07:00:00+00:00,20,672,322
2023-09-12 07:30:00+00:00,21,731,415
2023-09-12 08:00:00+00:00,23,775,504
2023-09-12 08:30:00+00:00,24,810,585
2023-09-12 09:00:00+00:00,25,838,656
2023-09-12 09:30:00+00:00,26,861,716
2023-09-12 10:00:00+00:00,27,875,762
2023-09-12 10:30:00+00:00,28,883,794
2023-09-12 11:00:00+00:00,28,886,811
2023-09-12 11:30:00+00:00,29,885,812
2023-09-12 12:00:00+00:00,29,879,799
2023-09-12 12:30:00+00:00,29,868,771
2023-09-12 13:00:00+00:00,29,852,729
2023-09-12 13:30:00+00:00,29,834,674
2023-09-12 14:00:00+00:00,29,808,606
2023-09-12 14:30:00+00:00,29,776,529
2023-09-12 15:00:00+00:00,28,731,444
2023-09-12 15:30:00+00:00,28,670,352
2023-09-12 16:00:00+00:00,28,589,257
2023-09-12 16:30:00+00:00,27,477,163
2023-09-12 17:00:00+00:00,26,287,76
2023-09-12 17:30:00+00:00,26,45,13
2023-09-12 18:00:00+00:00,25,0,0
2023-09-12 18:30:00+00:00,24,0,0
2023-09-12 19:00:00+00:00,24,0,0
2023-09-12 19:30:00+00:00,23,0,0
2023-09-12 20:00:00+00:00,23,0,0
2023-09-12 20:30:00+00:00,23,0,0
2023-09-12 21:00:00+00:00,21,0,0
2023-09-12 21:30:00+00:00,21,0,0
2023-09-12 22:00:00+00:00,21,0,0
2023-09-12 22:30:00+00:00,21,0,0
2023-09-12 23:00:00+00:00,20,0,0
2023-09-12 23:30:00+00:00,20,0,0
2023-09-13 00:00:00+00:00,19,0,0
2023-09-13 00:30:00+00:00,19,0,0
2023-09-13 01:00:00+00:00,19,0,0
2023-09-13 01:30:00+00:00,19,0,0
2023-09-13 02:00:00+00:00,18,0,0
2023-09-13 02:30:00+00:00,18,0,0
2023-09-13 03:00:00+00:00,18,0,0
2023-09-13 03:30:00+00:00,18,0,0
2023-09-13 04:00:00+00:00,18,0,0
2023-09-13 04:30:00+00:00,18,0,0
2023-09-13 05:00:00+00:00,18,0,1
2023-09-13 05:30:00+00:00,18,10,31
2023-09-13 06:00:00+00:00,19,23,74
2023-09-13 06:30:00+00:00,20,17,128
2023-09-13 07:00:00+00:00,21,215,235
2023-09-13 07:30:00+00:00,22,661,390
2023-09-13 08:00:00+00:00,23,548,440
2023-09-13 08:30:00+00:00,24,623,526
2023-09-13 09:00:00+00:00,25,703,605
2023-09-13 09:30:00+00:00,26,257,512
2023-09-13 10:00:00+00:00,27,197,527
2023-09-13 10:30:00+00:00,27,426,629
2023-09-13 11:00:00+00:00,28,784,763
2023-09-13 11:30:00+00:00,28,775,763
2023-09-13 12:00:00+00:00,28,682,721
2023-09-13 12:30:00+00:00,28,332,586
2023-09-13 13:00:00+00:00,28,30,306
2023-09-13 13:30:00+00:00,28,59,290
2023-09-13 14:00:00+00:00,27,24,247
2023-09-13 14:30:00+00:00,27,44,283
2023-09-13 15:00:00+00:00,27,66,270
2023-09-13 15:30:00+00:00,26,0,203
2023-09-13 16:00:00+00:00,26,9,156
2023-09-13 16:30:00+00:00,26,0,92
2023-09-13 17:00:00+00:00,25,26,50
2023-09-13 17:30:00+00:00,25,0,3
2023-09-13 18:00:00+00:00,24,0,0
2023-09-13 18:30:00+00:00,24,0,0
2023-09-13 19:00:00+00:00,24,0,0
2023-09-13 19:30:00+00:00,24,0,0
2023-09-13 20:00:00+00:00,23,0,0
2023-09-13 20:30:00+00:00,22,0,0
2023-09-13 21:00:00+00:00,22,0,0
2023-09-13 21:30:00+00:00,21,0,0
2023-09-13 22:00:00+00:00,22,0,0
2023-09-13 22:30:00+00:00,22,0,0
2023-09-13 23:00:00+00:00,21,0,0
2023-09-13 23:30:00+00:00,21,0,0
2023-09-14 00:00:00+00:00,21,0,0
2023-09-14 00:30:00+00:00,21,0,0
2023-09-14 01:00:00+00:00,21,0,0
2023-09-14 01:30:00+00:00,21,0,0
2023-09-14 02:00:00+00:00,21,0,0
2023-09-14 02:30:00+00:00,21,0,0
2023-09-14 03:00:00+00:00,21,0,0
2023-09-14 03:30:00+00:00,20,0,0
2023-09-14 04:00:00+00:00,20,0,0
2023-09-14 04:30:00+00:00,20,0,0
2023-09-14 05:00:00+00:00,20,0,1
2023-09-14 05:30:00+00:00,20,17,26
2023-09-14 06:00:00+00:00,20,188,96
2023-09-14 06:30:00+00:00,21,246,167
2023-09-14 07:00:00+00:00,22,124,216
2023-09-14 07:30:00+00:00,22,0,220
2023-09-14 08:00:00+00:00,23,251,368
2023-09-14 08:30:00+00:00,24,575,510
2023-09-14 09:00:00+00:00,25,625,581
2023-09-14 09:30:00+00:00,26,598,619
2023-09-14 10:00:00+00:00,26,91,450
2023-09-14 10:30:00+00:00,27,225,554
2023-09-14 11:00:00+00:00,27,417,634
2023-09-14 11:30:00+00:00,27,732,742
2023-09-14 12:00:00+00:00,27,728,731
2023-09-14 12:30:00+00:00,28,729,707
2023-09-14 13:00:00+00:00,28,536,613
2023-09-14 13:30:00+00:00,28,64,396
2023-09-14 14:00:00+00:00,28,350,449
2023-09-14 14:30:00+00:00,27,135,336
2023-09-14 15:00:00+00:00,27,460,372
2023-09-14 15:30:00+00:00,27,275,258
2023-09-14 16:00:00+00:00,27,124,169
2023-09-14 16:30:00+00:00,27,178,118
2023-09-14 17:00:00+00:00,26,0,26
2023-09-14 17:30:00+00:00,26,0,2
2023-09-14 18:00:00+00:00,25,0,0
2023-09-14 18:30:00+00:00,25,0,0
2023-09-14 19:00:00+00:00,25,0,0
2023-09-14 19:30:00+00:00,25,0,0
2023-09-14 20:00:00+00:00,25,0,0
2023-09-14 20:30:00+00:00,24,0,0
2023-09-14 21:00:00+00:00,24,0,0
2023-09-14 21:30:00+00:00,23,0,0
2023-09-14 22:00:00+00:00,23,0,0
2023-09-14 22:30:00+00:00,22,0,0
2023-09-14 23:00:00+00:00,22,0,0
2023-09-14 23:30:00+00:00,22,0,0
2023-09-15 00:00:00+00:00,22,0,0
2023-09-15 00:30:00+00:00,22,0,0
2023-09-15 01:00:00+00:00,21,0,0
2023-09-15 01:30:00+00:00,21,0,0
2023-09-15 02:00:00+00:00,21,0,0
2023-09-15 02:30:00+00:00,21,0,0
2023-09-15 03:00:00+00:00,21,0,0
2023-09-15 03:30:00+00:00,21,0,0
2023-09-15 04:00:00+00:00,21,0,0
2023-09-15 04:30:00+00:00,21,0,0
2023-09-15 05:00:00+00:00,20,0,0
2023-09-15 05:30:00+00:00,21,0,12
2023-09-15 06:00:00+00:00,21,0,41
2023-09-15 06:30:00+00:00,21,23,127
2023-09-15 07:00:00+00:00,22,77,206
2023-09-15 07:30:00+00:00,23,294,313
2023-09-15 08:00:00+00:00,24,496,424
2023-09-15 08:30:00+00:00,25,686,532
2023-09-15 09:00:00+00:00,25,731,603
2023-09-15 09:30:00+00:00,26,777,666
2023-09-15 10:00:00+00:00,27,805,714
2023-09-15 10:30:00+00:00,27,816,746
2023-09-15 11:00:00+00:00,28,822,764
2023-09-15 11:30:00+00:00,28,740,741
2023-09-15 12:00:00+00:00,28,763,738
2023-09-15 12:30:00+00:00,28,794,724
2023-09-15 13:00:00+00:00,28,774,682
2023-09-15 13:30:00+00:00,28,754,629
2023-09-15 14:00:00+00:00,28,729,564
2023-09-15 14:30:00+00:00,28,697,490
2023-09-15 15:00:00+00:00,28,652,407
2023-09-15 15:30:00+00:00,28,588,318
2023-09-15 16:00:00+00:00,28,499,227
2023-09-15 16:30:00+00:00,27,372,137
2023-09-15 17:00:00+00:00,26,125,53
2023-09-15 17:30:00+00:00,26,0,3
2023-09-15 18:00:00+00:00,25,0,0
2023-09-15 18:30:00+00:00,25,0,0
2023-09-15 19:00:00+00:00,24,0,0
2023-09-15 19:30:00+00:00,24,0,0
2023-09-15 20:00:00+00:00,24,0,0
2023-09-15 20:30:00+00:00,23,0,0
2023-09-15 21:00:00+00:00,22,0,0
2023-09-15 21:30:00+00:00,22,0,0
2023-09-15 22:00:00+00:00,21,0,0
2023-09-15 22:30:00+00:00,21,0,0
2023-09-15 23:00:00+00:00,21,0,0
2023-09-15 23:30:00+00:00,21,0,0
2023-09-16 00:00:00+00:00,20,0,0
2023-09-16 00:30:00+00:00,20,0,0
2023-09-16 01:00:00+00:00,20,0,0
2023-09-16 01:30:00+00:00,20,0,0
2023-09-16 02:00:00+00:00,20,0,0
2023-09-16 02:30:00+00:00,20,0,0
2023-09-16 03:00:00+00:00,20,0,0
2023-09-16 03:30:00+00:00,20,0,0
2023-09-16 04:00:00+00:00,20,0,0
2023-09-16 04:30:00+00:00,20,0,0
2023-09-16 05:00:00+00:00,20,0,0
2023-09-16 05:30:00+00:00,20,0,16
2023-09-16 06:00:00+00:00,21,0,32
2023-09-16 06:30:00+00:00,21,0,59
2023-09-16 07:00:00+00:00,22,0,95
2023-09-16 07:30:00+00:00,23,19,190
2023-09-16 08:00:00+00:00,23,116,327
2023-09-16 08:30:00+00:00,24,53,332
2023-09-16 09:00:00+00:00,25,0,269
2023-09-16 09:30:00+00:00,26,0,241
2023-09-16 10:00:00+00:00,26,0,193
2023-09-16 10:30:00+00:00,27,36,399
2023-09-16 11:00:00+00:00,27,299,590
2023-09-16 11:30:00+00:00,27,403,625
2023-09-16 12:00:00+00:00,27,156,504
2023-09-16 12:30:00+00:00,27,0,313
2023-09-16 13:00:00+00:00,27,334,539
2023-09-16 13:30:00+00:00,27,37,400
2023-09-16 14:00:00+00:00,27,123,386
2023-09-16 14:30:00+00:00,27,0,116
2023-09-16 15:00:00+00:00,26,0,82
2023-09-16 15:30:00+00:00,26,0,111
2023-09-16 16:00:00+00:00,26,16,89
2023-09-16 16:30:00+00:00,26,175,108
2023-09-16 17:00:00+00:00,26,26,38
2023-09-16 17:30:00+00:00,25,0,3
2023-09-16 18:00:00+00:00,25,0,0
2023-09-16 18:30:00+00:00,24,0,0
2023-09-16 19:00:00+00:00,24,0,0
2023-09-16 19:30:00+00:00,24,0,0
2023-09-16 20:00:00+00:00,24,0,0
2023-09-16 20:30:00+00:00,23,0,0
2023-09-16 21:00:00+00:00,23,0,0
2023-09-16 21:30:00+00:00,23,0,0
2023-09-16 22:00:00+00:00,22,0,0
2023-09-16 22:30:00+00:00,22,0,0
2023-09-16 23:00:00+00:00,21,0,0
2023-09-16 23:30:00+00:00,21,0,0
2023-09-17 00:00:00+00:00,21,0,0
2023-09-17 00:30:00+00:00,21,0,0
2023-09-17 01:00:00+00:00,20,0,0
2023-09-17 01:30:00+00:00,20,0,0
2023-09-17 02:00:00+00:00,20,0,0
2023-09-17 02:30:00+00:00,20,0,0
2023-09-17 03:00:00+00:00,19,0,0
2023-09-17 03:30:00+00:00,19,0,0
2023-09-17 04:00:00+00:00,19,0,0
2023-09-17 04:30:00+00:00,19,0,0
2023-09-17 05:00:00+00:00,19,0,0
2023-09-17 05:30:00+00:00,19,20,26
2023-09-17 06:00:00+00:00,20,187,91
2023-09-17 06:30:00+00:00,20,175,153
2023-09-17 07:00:00+00:00,21,368,252
2023-09-17 07:30:00+00:00,23,516,351
2023-09-17 08:00:00+00:00,24,565,434
2023-09-17 08:30:00+00:00,25,612,512
2023-09-17 09:00:00+00:00,26,674,586
2023-09-17 09:30:00+00:00,27,705,641
2023-09-17 10:00:00+00:00,28,367,563
2023-09-17 10:30:00+00:00,29,792,728
2023-09-17 11:00:00+00:00,29,118,488
2023-09-17 11:30:00+00:00,29,151,511
2023-09-17 12:00:00+00:00,29,466,635
2023-09-17 12:30:00+00:00,30,764,705
2023-09-17 13:00:00+00:00,30,664,643
2023-09-17 13:30:00+00:00,29,460,539
2023-09-17 14:00:00+00:00,29,660,540
2023-09-17 14:30:00+00:00,29,529,445
2023-09-17 15:00:00+00:00,29,382,347
2023-09-17 15:30:00+00:00,29,278,256
2023-09-17 16:00:00+00:00,28,30,145
2023-09-17 16:30:00+00:00,28,0,72
2023-09-17 17:00:00+00:00,27,0,33
2023-09-17 17:30:00+00:00,27,0,2
2023-09-17 18:00:00+00:00,26,0,0
2023-09-17 18:30:00+00:00,25,0,0
2023-09-17 19:00:00+00:00,25,0,0
2023-09-17 19:30:00+00:00,25,0,0
2023-09-17 20:00:00+00:00,25,0,0
2023-09-17 20:30:00+00:00,24,0,0
2023-09-17 21:00:00+00:00,24,0,0
2023-09-17 21:30:00+00:00,23,0,0
2023-09-17 22:00:00+00:00,22,0,0
2023-09-17 22:30:00+00:00,22,0,0
2023-09-17 23:00:00+00:00,22,0,0
2023-09-17 23:30:00+00:00,22,0,0
2023-09-18 00:00:00+00:00,21,0,0
2023-09-18 00:30:00+00:00,21,0,0
2023-09-18 01:00:00+00:00,21,0,0
2023-09-18 01:30:00+00:00,21,0,0
2023-09-18 02:00:00+00:00,21,0,0
2023-09-18 02:30:00+00:00,20,0,0
2023-09-18 03:00:00+00:00,20,0,0
2023-09-18 03:30:00+00:00,20,0,0
2023-09-18 04:00:00+00:00,20,0,0
2023-09-18 04:30:00+00:00,20,0,0
2023-09-18 05:00:00+00:00,20,0,0
2023-09-18 05:30:00+00:00,20,1,19
2023-09-18 06:00:00+00:00,21,0,36
2023-09-18 06:30:00+00:00,21,0,60
2023-09-18 07:00:00+00:00,22,3,154
2023-09-18 07:30:00+00:00,23,218,282
2023-09-18 08:00:00+00:00,25,341,375
2023-09-18 08:30:00+00:00,26,396,452
2023-09-18 09:00:00+00:00,27,431,517
2023-09-18 09:30:00+00:00,28,448,569
2023-09-18 10:00:00+00:00,29,409,593
2023-09-18 10:30:00+00:00,29,442,629
2023-09-18 11:00:00+00:00,30,441,642
2023-09-18 11:30:00+00:00,30,307,597
2023-09-18 12:00:00+00:00,30,85,469
2023-09-18 12:30:00+00:00,30,15,402
2023-09-18 13:00:00+00:00,30,422,571
2023-09-18 13:30:00+00:00,29,163,443
2023-09-18 14:00:00+00:00,29,335,451
2023-09-18 14:30:00+00:00,29,125,306
2023-09-18 15:00:00+00:00,28,0,105
2023-09-18 15:30:00+00:00,28,0,70
2023-09-18 16:00:00+00:00,28,0,48
2023-09-18 16:30:00+00:00,27,0,32
2023-09-18 17:00:00+00:00,27,0,14
2023-09-18 17:30:00+00:00,26,0,1
2023-09-18 18:00:00+00:00,26,0,0
2023-09-18 18:30:00+00:00,26,0,0
2023-09-18 19:00:00+00:00,26,0,0
2023-09-18 19:30:00+00:00,25,0,0
2023-09-18 20:00:00+00:00,25,0,0
2023-09-18 20:30:00+00:00,25,0,0
2023-09-18 21:00:00+00:00,24,0,0
2023-09-18 21:30:00+00:00,23,0,0
2023-09-18 22:00:00+00:00,24,0,0
2023-09-18 22:30:00+00:00,23,0,0
2023-09-18 23:00:00+00:00,23,0,0
2023-09-18 23:30:00+00:00,23,0,0
2023-09-19 00:00:00+00:00,23,0,0
2023-09-19 00:30:00+00:00,23,0,0
2023-09-19 01:00:00+00:00,22,0,0
2023-09-19 01:30:00+00:00,22,0,0
2023-09-19 02:00:00+00:00,21,0,0
2023-09-19 02:30:00+00:00,21,0,0
2023-09-19 03:00:00+00:00,21,0,0
2023-09-19 03:30:00+00:00,21,0,0
2023-09-19 04:00:00+00:00,21,0,0
2023-09-19 04:30:00+00:00,21,0,0
2023-09-19 05:00:00+00:00,22,0,0
2023-09-19 05:30:00+00:00,22,0,8
2023-09-19 06:00:00+00:00,22,0,50
2023-09-19 06:30:00+00:00,23,65,133
2023-09-19 07:00:00+00:00,23,299,235
2023-09-19 07:30:00+00:00,24,419,329
2023-09-19 08:00:00+00:00,25,531,422
2023-09-19 08:30:00+00:00,26,587,501
2023-09-19 09:00:00+00:00,27,638,572
2023-09-19 09:30:00+00:00,27,682,632
2023-09-19 10:00:00+00:00,28,709,677
2023-09-19 10:30:00+00:00,28,723,706
2023-09-19 11:00:00+00:00,29,732,723
2023-09-19 11:30:00+00:00,29,736,726
2023-09-19 12:00:00+00:00,29,731,714
2023-09-19 12:30:00+00:00,29,715,686
2023-09-19 13:00:00+00:00,29,692,645
2023-09-19 13:30:00+00:00,29,423,524
2023-09-19 14:00:00+00:00,29,123,388
2023-09-19 14:30:00+00:00,29,287,382
2023-09-19 15:00:00+00:00,28,76,256
2023-09-19 15:30:00+00:00,28,0,153
2023-09-19 16:00:00+00:00,27,27,134
2023-09-19 16:30:00+00:00,27,0,76
2023-09-19 17:00:00+00:00,26,0,23
2023-09-19 17:30:00+00:00,26,0,0
2023-09-19 18:00:00+00:00,25,0,0
2023-09-19 18:30:00+00:00,25,0,0
2023-09-19 19:00:00+00:00,24,0,0
2023-09-19 19:30:00+00:00,24,0,0
2023-09-19 20:00:00+00:00,24,0,0
2023-09-19 20:30:00+00:00,24,0,0
2023-09-19 21:00:00+00:00,23,0,0
2023-09-19 21:30:00+00:00,22,0,0
2023-09-19 22:00:00+00:00,22,0,0
2023-09-19 22:30:00+00:00,21,0,0
2023-09-19 23:00:00+00:00,21,0,0
2023-09-19 23:30:00+00:00,21,0,0
2023-09-20 00:00:00+00:00,21,0,0
2023-09-20 00:30:00+00:00,21,0,0
2023-09-20 01:00:00+00:00,21,0,0
2023-09-20 01:30:00+00:00,21,0,0
2023-09-20 02:00:00+00:00,21,0,0
2023-09-20 02:30:00+00:00,21,0,0
2023-09-20 03:00:00+00:00,21,0,0
2023-09-20 03:30:00+00:00,21,0,0
2023-09-20 04:00:00+00:00,21,0,0
2023-09-20 04:30:00+00:00,21,0,0
2023-09-20 05:00:00+00:00,21,0,0
2023-09-20 05:30:00+00:00,21,0,4
2023-09-20 06:00:00+00:00,21,0,15
2023-09-20 06:30:00+00:00,21,0,76
2023-09-20 07:00:00+00:00,22,0,87
2023-09-20 07:30:00+00:00,23,0,130
2023-09-20 08:00:00+00:00,24,0,125
2023-09-20 08:30:00+00:00,24,0,136
2023-09-20 09:00:00+00:00,25,0,238
2023-09-20 09:30:00+00:00,25,0,346
2023-09-20 10:00:00+00:00,26,197,508
2023-09-20 10:30:00+00:00,27,4,364
2023-09-20 11:00:00+00:00,27,15,427
2023-09-20 11:30:00+00:00,28,0,281
2023-09-20 12:00:00+00:00,28,0,329
2023-09-20 12:30:00+00:00,28,0,372
2023-09-20 13:00:00+00:00,28,64,405
2023-09-20 13:30:00+00:00,28,0,201
2023-09-20 14:00:00+00:00,28,0,159
2023-09-20 14:30:00+00:00,28,0,124
2023-09-20 15:00:00+00:00,27,0,75
2023-09-20 15:30:00+00:00,27,0,66
2023-09-20 16:00:00+00:00,26,0,55
2023-09-20 16:30:00+00:00,26,0,30
2023-09-20 17:00:00+00:00,25,0,10
2023-09-20 17:30:00+00:00,25,0,0
2023-09-20 18:00:00+00:00,25,0,0
2023-09-20 18:30:00+00:00,24,0,0
2023-09-20 19:00:00+00:00,24,0,0
2023-09-20 19:30:00+00:00,24,0,0
2023-09-20 20:00:00+00:00,24,0,0
2023-09-20 20:30:00+00:00,23,0,0
2023-09-20 21:00:00+00:00,22,0,0
2023-09-20 21:30:00+00:00,22,0,0
2023-09-20 22:00:00+00:00,22,0,0
2023-09-20 22:30:00+00:00,22,0,0
2023-09-20 23:00:00+00:00,22,0,0
2023-09-20 23:30:00+00:00,22,0,0
2023-09-21 00:00:00+00:00,21,0,0
2023-09-21 00:30:00+00:00,21,0,0
2023-09-21 01:00:00+00:00,22,0,0
2023-09-21 01:30:00+00:00,22,0,0
2023-09-21 02:00:00+00:00,21,0,0
2023-09-21 02:30:00+00:00,21,0,0
2023-09-21 03:00:00+00:00,22,0,0
2023-09-21 03:30:00+00:00,22,0,0
2023-09-21 04:00:00+00:00,22,0,0
2023-09-21 04:30:00+00:00,22,0,0
2023-09-21 05:00:00+00:00,22,0,0
2023-09-21 05:30:00+00:00,22,0,3
2023-09-21 06:00:00+00:00,22,0,26
2023-09-21 06:30:00+00:00,22,0,70
2023-09-21 07:00:00+00:00,21,0,122
2023-09-21 07:30:00+00:00,22,43,231
2023-09-21 08:00:00+00:00,22,0,160
2023-09-21 08:30:00+00:00,22,0,187
2023-09-21 09:00:00+00:00,23,67,354
2023-09-21 09:30:00+00:00,23,231,491
2023-09-21 10:00:00+00:00,25,415,583
2023-09-21 10:30:00+00:00,25,276,550
2023-09-21 11:00:00+00:00,26,0,390
2023-09-21 11:30:00+00:00,26,0,347
2023-09-21 12:00:00+00:00,27,33,368
2023-09-21 12:30:00+00:00,27,0,287
2023-09-21 13:00:00+00:00,27,229,479
2023-09-21 13:30:00+00:00,27,61,386
2023-09-21 14:00:00+00:00,27,521,485
2023-09-21 14:30:00+00:00,27,504,421
2023-09-21 15:00:00+00:00,27,207,293
2023-09-21 15:30:00+00:00,27,35,180
2023-09-21 16:00:00+00:00,27,40,129
2023-09-21 16:30:00+00:00,27,76,78
2023-09-21 17:00:00+00:00,26,24,23
2023-09-21 17:30:00+00:00,26,0,0
2023-09-21 18:00:00+00:00,25,0,0
2023-09-21 18:30:00+00:00,25,0,0
2023-09-21 19:00:00+00:00,25,0,0
2023-09-21 19:30:00+00:00,24,0,0
2023-09-21 20:00:00+00:00,24,0,0
2023-09-21 20:30:00+00:00,24,0,0
2023-09-21 21:00:00+00:00,24,0,0
2023-09-21 21:30:00+00:00,23,0,0
2023-09-21 22:00:00+00:00,23,0,0
2023-09-21 22:30:00+00:00,23,0,0
2023-09-21 23:00:00+00:00,23,0,0
2023-09-21 23:30:00+00:00,23,0,0
2023-09-22 00:00:00+00:00,23,0,0
2023-09-22 00:30:00+00:00,22,0,0
2023-09-22 01:00:00+00:00,22,0,0
2023-09-22 01:30:00+00:00,22,0,0
2023-09-22 02:00:00+00:00,22,0,0
2023-09-22 02:30:00+00:00,22,0,0
2023-09-22 03:00:00+00:00,22,0,0
2023-09-22 03:30:00+00:00,22,0,0
2023-09-22 04:00:00+00:00,22,0,0
2023-09-22 04:30:00+00:00,23,0,0
2023-09-22 05:00:00+00:00,23,0,0
2023-09-22 05:30:00+00:00,23,0,4
2023-09-22 06:00:00+00:00,23,0,14
2023-09-22 06:30:00+00:00,23,0,45
2023-09-22 07:00:00+00:00,24,75,170
2023-09-22 07:30:00+00:00,24,151,260
2023-09-22 08:00:00+00:00,25,266,352
2023-09-22 08:30:00+00:00,25,69,329
2023-09-22 09:00:00+00:00,26,0,299
2023-09-22 09:30:00+00:00,27,49,375
2023-09-22 10:00:00+00:00,27,15,325
2023-09-22 10:30:00+00:00,28,42,439
2023-09-22 11:00:00+00:00,28,115,463
2023-09-22 11:30:00+00:00,28,327,569
2023-09-22 12:00:00+00:00,28,462,611
2023-09-22 12:30:00+00:00,28,356,558
2023-09-22 13:00:00+00:00,28,37,364
2023-09-22 13:30:00+00:00,28,0,209
2023-09-22 14:00:00+00:00,28,54,314
2023-09-22 14:30:00+00:00,28,262,356
2023-09-22 15:00:00+00:00,27,232,293
2023-09-22 15:30:00+00:00,27,36,185
2023-09-22 16:00:00+00:00,27,0,110
2023-09-22 16:30:00+00:00,26,0,42
2023-09-22 17:00:00+00:00,26,0,9
2023-09-22 17:30:00+00:00,25,0,0
2023-09-22 18:00:00+00:00,25,0,0
2023-09-22 18:30:00+00:00,25,0,0
2023-09-22 19:00:00+00:00,25,0,0
2023-09-22 19:30:00+00:00,25,0,0
2023-09-22 20:00:00+00:00,24,0,0
2023-09-22 20:30:00+00:00,24,0,0
2023-09-22 21:00:00+00:00,24,0,0
2023-09-22 21:30:00+00:00,23,0,0
2023-09-22 22:00:00+00:00,22,0,0
2023-09-22 22:30:00+00:00,22,0,0
2023-09-22 23:00:00+00:00,21,0,0
2023-09-22 23:30:00+00:00,21,0,0
2023-09-23 00:00:00+00:00,21,0,0
2023-09-23 00:30:00+00:00,20,0,0
2023-09-23 01:00:00+00:00,20,0,0
2023-09-23 01:30:00+00:00,20,0,0
2023-09-23 02:00:00+00:00,20,0,0
2023-09-23 02:30:00+00:00,20,0,0
2023-09-23 03:00:00+00:00,19,0,0
2023-09-23 03:30:00+00:00,19,0,0
2023-09-23 04:00:00+00:00,19,0,0
2023-09-23 04:30:00+00:00,19,0,0
2023-09-23 05:00:00+00:00,19,0,0
2023-09-23 05:30:00+00:00,19,0,4
2023-09-23 06:00:00+00:00,19,0,22
2023-09-23 06:30:00+00:00,19,0,33
2023-09-23 07:00:00+00:00,19,0,53
2023-09-23 07:30:00+00:00,20,0,111
2023-09-23 08:00:00+00:00,20,234,310
2023-09-23 08:30:00+00:00,20,588,483
2023-09-23 09:00:00+00:00,20,198,430
2023-09-23 09:30:00+00:00,21,748,630
2023-09-23 10:00:00+00:00,22,823,692
2023-09-23 10:30:00+00:00,23,547,640
2023-09-23 11:00:00+00:00,23,181,524
2023-09-23 11:30:00+00:00,23,576,657
2023-09-23 12:00:00+00:00,23,826,727
2023-09-23 12:30:00+00:00,23,855,709
2023-09-23 13:00:00+00:00,23,841,666
2023-09-23 13:30:00+00:00,23,821,611
2023-09-23 14:00:00+00:00,24,761,537
2023-09-23 14:30:00+00:00,24,148,328
2023-09-23 15:00:00+00:00,23,583,358
2023-09-23 15:30:00+00:00,23,616,288
2023-09-23 16:00:00+00:00,23,511,195
2023-09-23 16:30:00+00:00,23,356,105
2023-09-23 17:00:00+00:00,22,106,31
2023-09-23 17:30:00+00:00,22,0,0
2023-09-23 18:00:00+00:00,21,0,0
2023-09-23 18:30:00+00:00,20,0,0
